ImdbID,Name,Directors,OriginCountries,Languages,Genres,Rating
tt24146896,Rotting in the Sun, Sebastián Silva ," Mexico, United States "," Spanish, English ", Satire Comedy Mystery Thriller ,6.9
tt19383190,The Fire Within: A Requiem for Katia and Maurice Krafft, Werner Herzog ," United Kingdom, Switzerland, United States, France ", English , Documentary History ,7.6
tt13978520,Spy Kids: Armageddon, Robert Rodriguez , United States , English , Action Comedy Family Sci-Fi ,4.3
tt12427158,A Thousand and One, A.V. Rockwell , United States , English , Crime Drama ,7.0
tt2403439,The Canterville Ghost," Kim Burdon, Robert Chandler "," United Kingdom, United States, India "," English, French ", Animation Comedy Family Fantasy ,6.0
tt24083908,The Black Book, Editi Effiong , Nigeria , English , Thriller ,5.2
tt21332486,Not Just a Girl, Joss Crowley , United Kingdom , English , Biography Documentary Music ,7.1
tt8649252,Scrapper, Charlotte Regan , United Kingdom , English , Coming-of-Age Comedy Drama ,6.9
tt11671006,The Man from Toronto, Patrick Hughes , United States , English , Buddy Comedy Dark Comedy Action Adventure Comedy Thriller ,5.8
tt16174868,Left Behind: Rise of the Antichrist, Kevin Sorbo ," Canada, United Kingdom ", English , Dystopian Sci-Fi Action Drama Mystery Sci-Fi Thriller ,4.5
tt18561736,The Great Indian Family, Vijay Krishna Acharya , India , Hindi , Family ,5.6
tt14483774,Shortcomings, Randall Park , United States , English , Comedy Drama Romance ,6.4
tt23640230,Smoke Sauna Sisterhood, Anna Hints ," Estonia, France ", Estonian , Documentary ,7.1
tt11534720,All Dirt Roads Taste of Salt, Raven Jackson , United States , English , Drama ,5.8
tt11552344,Murder at Yellowstone City, Richard Gray , United States , English , Crime Drama Mystery Thriller Western ,5.3
tt16565742,Hidden Blade, Er Cheng , China ," Mandarin, Shanghainese, Cantonese, Japanese, English ", Period Drama Drama History Thriller ,6.3
tt11242162,Rise, Akin Omotoso ," United States, Greece "," English, Turkish, Greek, Hausa ", Basketball Docudrama Biography Drama Sport ,7.0
tt15332976,I Can, Tyler Sansom , United States , English , Drama Family Sport ,6.7
tt25434854,Deep Sea, Xiaopeng Tian , China , Mandarin , Computer Animation Adventure Animation Drama Fantasy ,6.7
tt18671660,Fullmetal Alchemist: Final Transmutation, Fumihiko Sori , Japan , Japanese , Action Adventure Fantasy ,5.5
tt21148018,Full River Red, Yimou Zhang , China ," Mandarin, Sign Languages ", Comedy Drama History Mystery ,6.5
tt10365998,Infinity Pool, Brandon Cronenberg ," Canada, Croatia, Hungary, United States, France ", English , Body Horror Psychological Drama Psychological Horror Crime Horror Mystery Sci-Fi Thriller ,6.0
tt13238346,Past Lives, Celine Song ," United States, South Korea "," Korean, English, Mandarin, French ", Korean Drama Drama Romance ,7.8
tt15475298,Kahi De Ne Prem Chhe, Nishith Brahmbhatt , India , Gujarati , Romance ,8.2
tt15121860,Forensic, Vishal Furia , India , Hindi , Crime Thriller ,6.3
tt15801594,Lighting up the Stars, Jiangjiang Liu , China , Mandarin , Comedy Drama ,7.4
tt5198890,Eileen, William Oldroyd ," United States, United Kingdom, South Korea ", English , Period Drama Prison Drama Psychological Drama Psychological Thriller Workplace Drama Drama Mystery Romance Thriller ,5.9
tt21767274,Are You Ok Baby?, Lakshmy Ramakrishnan , India , Tamil , Crime Drama Family ,6.6
tt13449624,Jug Jugg Jeeyo, Raj Mehta , India , Hindi , Comedy Drama Family Romance ,6.1
tt28091483,Nelluri Nerajana, Subramanyam Chigurupati , India , Telugu , Action Romance ,7.8
tt14647404,Cat Person, Susanna Fogel ," United States, France ", English , Psychological Thriller Drama Thriller ,6.0
tt11731024,Iravin Nizhal, Parthiban Radhakrishnan , India , Tamil , Action Drama Mystery Thriller ,6.5
tt15964308,Sherdil," Srijit Mukherji, Inderjeet Singh ", India , Hindi , Comedy Drama ,6.6
tt26999050,Ashtadigbandhanam, Baba PR , India , Telugu , Action Adventure Mystery Thriller ,7.5
tt20330434,The Crime Is Mine, François Ozon , France ," French, Spanish ", Comedy Crime ,6.5
tt21232992,Theater Camp," Molly Gordon, Nick Lieberman ", United States , English , Mockumentary Quirky Comedy Comedy ,6.9
tt13451112,Lexi, Victoria Vertuga , United States , English , Crime Horror Mystery Thriller ,4.4
tt15444046,Divinity, Eddie Alcazar , United States , English , Dystopian Sci-Fi Sci-Fi Thriller ,5.3
tt29173745,Cheater, Barla Narayana , India , Telugu , Romance Thriller ,6.9
tt21156390,The Starling Girl, Laurel Parmet , United States , English , Drama ,6.7
tt24132732,The Deepest Breath, Laura McGann ," Ireland, United Kingdom, United States "," English, Italian ", Sea Adventure Sports Documentary Adventure Documentary Sport ,7.7
tt14137346,Priyan Ottathilanu, Antony Sony , India , Malayalam , Comedy Family ,6.9
tt7636728,When It Melts, Veerle Baetens ," Belgium, Netherlands ", Dutch , Drama ,7.3
tt25470468,Beyond Utopia, Madeleine Gavin ," United States, United Kingdom "," English, Korean ", Crime Documentary News Political Documentary Biography Documentary History ,7.9
tt29119032,Rudramkota, Ramu Kona , India , Telugu , Action Adventure Drama Thriller ,6.7
tt9378416,Maayon, Kishore , India ," Tamil, Telugu ", Mystery Thriller ,5.8
tt29079885,Kothay Tumi, Anthony Jane , India , Bengali , Drama Romance ,7.6
tt15289510,Slow, Marija Kavtaradze ," Lithuania, Spain, Sweden "," Lithuanian, English ", Drama Romance ,7.1
tt24076146,The Persian Version, Maryam Keshavarz , United States ," English, Persian ", Comedy Drama Romance ,6.2
tt24082488,The Eternal Memory, Maite Alberdi ," Chile, United States ", Spanish , Documentary ,7.4
tt21026586,Karan Arjun, Mohan Srivatsa , India , Telugu , Action Thriller ,5.6
tt22528178,Kokomo City, D. Smith , United States , English , Documentary ,7.1
tt28970408,Matti Katha, Pavan Kadiyala , India , Telugu , Family ,6.7
tt16304446,Fair Play, Chloe Domont , United States , English , Psychological Drama Psychological Thriller Drama Mystery Thriller ,6.4
tt10855768,Missing," Nicholas D. Johnson, Will Merrick "," United States, Russia "," English, Spanish ", Psychological Thriller Drama Mystery Thriller ,7.1
tt11318302,Sadha Nannu Nadipe, Lanka Pratheek Prem Karan , India , Telugu , Comedy Drama Romance ,6.5
tt14826022,You People, Kenya Barris , United States , English , Dark Comedy Comedy Romance ,5.5
tt8591526,Fremont, Babak Jalali , United States ," English, Dari, Cantonese ", Drama ,6.9
tt27350045,Nachinavadu, Laxman Chinna , India ,unknown,  ,7.8
tt11858890,The Creator, Gareth Edwards , United States ," English, Thai ", Action Epic Adventure Epic Artificial Intelligence Cyberpunk Dystopian Sci-Fi Sci-Fi Epic Action Adventure Drama Sci-Fi ,6.7
tt11306896,Trivikrama, Sahana H.S. , India , Kannada , Comedy Drama Romance ,7.0
tt15837338,PAW Patrol: The Mighty Movie, Cal Brunker ," Canada, United States ", English , Computer Animation Superhero Urban Adventure Action Adventure Animation Comedy Crime Family Fantasy ,5.9
tt9048804,Birth/Rebirth, Laura Moss , United States ," English, Spanish ", Drama Horror Thriller ,6.2
tt13539646,The Wandering Earth II, Frant Gwo , China , Mandarin , Action Adventure Drama Sci-Fi ,6.7
tt24082438,20 Days in Mariupol, Mstyslav Chernov ," Ukraine, United States "," Russian, Ukrainian, English ", Military Documentary Documentary War ,8.5
tt14670198,Pellikuturu Party, Aparna Malladi , India , Telugu , Comedy ,7.0
tt15748830,Jaane Jaan, Sujoy Ghosh , India , Hindi , Crime Drama Mystery Thriller ,7.0
tt18257464,Polite Society, Nida Manzoor ," United Kingdom, United States "," English, Urdu ", Martial Arts Action Comedy ,6.6
tt18266472,Sukhee," Sonal Joshi, Kuldeep Singh ", India ," Hindi, English ", Comedy Drama ,5.9
tt21813994,Fancy Dance, Erica Tremblay , United States , English , Drama ,6.6
tt26533869,The Jester, Colin Krawchuk , United States , English , Slasher Horror Supernatural Horror Horror Mystery Thriller ,3.9
tt19853258,Still: A Michael J. Fox Movie, Davis Guggenheim , United States , English , Biography Documentary ,8.1
tt15809718,Hello Zindagi, Rajan Rathod , India , Gujarati , Adventure Drama Family ,7.7
tt22352848,Jung_E, Yeon Sang-ho , South Korea , Korean , Artificial Intelligence Dystopian Sci-Fi Action Adventure Drama Sci-Fi ,5.5
tt10648342,Thor: Love and Thunder, Taika Waititi ," Australia, United States ", English , Superhero Action Adventure Comedy Fantasy Romance Sci-Fi ,6.2
tt14954534,Cassandro, Roger Ross Williams ," Mexico, United States "," English, Spanish ", Biography Drama Sport ,6.5
tt14042066,Dobaaraa, Anurag Kashyap , India , Hindi , Drama Fantasy Mystery Thriller ,4.9
tt11027288,Beneath Us All, Harley Wallen , United States ,unknown, Drama Fantasy Horror Mystery Thriller ,3.7
tt18382328,Earth Mama, Savanah Leaf ," United Kingdom, United States ", English , Coming-of-Age Legal Drama Psychological Drama Drama ,6.6
tt12981538,The Goat and Her Three Kids, Victor Canache , Romania , Romanian , Drama Horror Thriller ,7.2
tt19858184,Bernadette, Léa Domenach , France , French , Biography Comedy Drama History ,6.4
tt13131232,Mission Majnu, Shantanu Bagchi , India , Hindi , Period Drama Spy Action Drama History Thriller ,7.0
tt20855732,Konda, Ram Gopal Varma , India , Telugu , Action Biography Drama ,8.1
tt26594993,Amelia's Children, Gabriel Abrantes , Portugal ," English, Portuguese ", Horror Thriller ,5.3
tt14926914,Bermuda Island, Adam Werth , United States , English , Action Adventure Drama Horror Mystery Thriller ,2.9
tt11347146,Mat Kilau, Syamsul Yusof , Malaysia ," Malay, Gujarati, English ", Action Epic Adventure Epic Epic Historical Epic Martial Arts Action Adventure Drama History Thriller ,5.5
tt28254460,Sly, Thom Zimny , United States , English , Biography Documentary ,7.0
tt2183014,Love at First Sight, Vanessa Caswill ," United States, United Kingdom ", English , Drama Romance ,6.8
tt15521050,Love & Gelato, Brandon Camp , United States ," English, Italian ", Feel-Good Romance Comedy Drama Romance ,5.2
tt14827638,The Retirement Plan, Tim Brown , Canada , English , Action Comedy Crime Thriller ,5.1
tt24079846,Heroic, David Zonana ," Mexico, Sweden "," Spanish, Nahuatl ", Drama Mystery Thriller ,6.7
tt22016156,The Abyss, Richard Holm ," Sweden, Finland, Belgium, Spain "," Swedish, Saami, Finnish ", Action Drama Thriller ,5.3
tt21434882,Taximetristi, Bogdan Theodor Olteanu , Romania , Romanian , Comedy Drama ,7.0
tt8667828,Outlaw Johnny Black, Michael Jai White , United States , English , Action Epic Western Epic Action Comedy Western ,5.5
tt15516226,Chhatriwali, Tejas Prabha Vijay Deoskar , India , Hindi , Comedy Drama ,6.6
tt14145426,Beavis and Butt-Head Do the Universe," Albert Calleros, Geoffrey Johnson, John Rice ", United States , English , Adult Animation Buddy Comedy Animation Comedy Sci-Fi ,7.0
tt21628198,Rise of the Footsoldier: Vengeance, Nick Nevern , United Kingdom , English , Action ,5.9
tt22208468,Sacred Demijohn 4, Kamil Cetin , Turkey , Turkish , Comedy ,2.8
tt15690300,Hot Seat, James Cullen Bressack , United States , English , Cyber Thriller Action Thriller ,4.3
tt15716552,Tatsama Tadbhava, Vishal Atreya , India , Kannada , Crime Thriller ,7.8
tt15169774,Doctor Bakshi, Saptaswa Basu , India , Bengali , Crime Mystery Thriller ,7.8
tt14369296,Doom of Love, Hilal Saral , Turkey , Turkish , Drama Romance ,4.9
tt14509240,The Riot, Nils Gaup , Norway ," Norwegian, Swedish, Saami ", Historical Epic Action Drama History ,6.5
tt20100884,"Where the Devil Can't Go, He Sends a Woman 2", Heathcliff Janusz Iwanowski , Poland , Polish , Comedy Crime Drama ,4.8
tt2980152,Abandoned, Spencer Squire , United States , English , Psychological Horror Drama Horror Mystery ,3.8
tt14935892,Maboroshi," Mari Okada, Seimei Kidokoro ", Japan , Japanese , Anime Animation Drama Fantasy Romance ,6.3
tt9783600,Spiderhead, Joseph Kosinski , United States , English , Cyber Thriller Psychological Thriller Action Crime Drama Sci-Fi Thriller ,5.5
tt20420538,All the Names of God, Daniel Calparsoro , Spain , Spanish , Action Adventure Drama Thriller ,5.7
tt14726510,First Love, A.J. Edwards , United States , English , Romance ,4.8
tt14051976,Camp Hideout, Sean Olson , United States , English , Comedy Family ,4.3
tt23052532,Mark Antony, Adhik Ravichandran , India ," Tamil, Telugu, Malayalam, Kannada ", Action Comedy Crime Drama Sci-Fi ,6.6
tt15545626,Zindagi Shatranj Hai, Dushyant Pratap Singh , India , Hindi , Thriller ,5.3
tt14349032,The Good Neighbor, Stephan Rick ," United States, Latvia "," Latvian, English ", Crime Mystery Thriller ,5.9
tt12132908,Chandramukhi 2," P. Vasu, Mahendran ", India , Tamil , Action Comedy Drama Horror ,2.6
tt15399616,Ayisha," Aamir Pallikkal, Sanju Ambadi ", India ," Malayalam, Arabic ", Comedy Drama Family ,5.9
tt20674378,Clinic," Aleshia Cowser Jackson, Aarron Tyson ", United States , English , Thriller ,3.1
tt12547822,Run Rabbit Run, Daina Reid , Australia , English , Psychological Horror Psychological Thriller Drama Horror Mystery Thriller ,5.0
tt16431966,Sometimes I Think About Dying, Rachel Lambert , United States , English , Comedy Drama Romance ,6.5
tt20251716,Naadi Dosh," Krishnadev Yagnik, Chinmay Parmar ", India , Gujarati , Drama Family Romance ,7.2
tt15768848,The Pod Generation, Sophie Barthes ," Belgium, France, United Kingdom ", English , Comedy Romance Sci-Fi ,5.6
tt15115804,O2, G.S. Viknesh , India , Tamil , Thriller ,5.7
tt14570440,Radical, Christopher Zalla ," United States, Mexico ", Spanish , Drama ,7.8
tt10687220,Nikamma," Sabbir Khan, Arjunsinh Pravinsinh Zala ", India , Hindi , Action Comedy Drama ,2.8
tt22309174,Kasargold, Mridul Nair , India , Malayalam , Action Drama Thriller ,5.4
tt22394702,Detective Knight: Independence, Edward Drake , United States , English , Action Crime Mystery Thriller ,3.4
tt15115714,Veetla Vishesham," RJ Balaji, N.J. Saravanan ", India , Tamil , Comedy Drama Family ,6.9
tt13200006,Shayda, Noora Niasari , Australia ," Persian, English ", Drama ,6.7
tt13913068,Vaashi, Vishnu Raghav , India , Malayalam , Legal Drama Drama Thriller ,6.3
tt13885492,Little Richard: I Am Everything, Lisa Cortes , United States , English , Music Documentary Biography Documentary History Music ,7.4
tt6821198,Mid-Century," ""Sonja OHara"" ", United States , English , Slasher Horror Fantasy Horror Mystery ,3.4
tt29041196,Sodara Sodarimanulara, Raghupathi Reddy Gunda , India , Telugu , Drama ,8.5
tt7720142,Assassin Club, Camille Delamarre ," United States, Italy ", English , Action Thriller ,4.7
tt20724796,Kerosene, Dhruva Vaayu , India , Telugu , Action Crime Drama Thriller ,7.6
tt28970508,Tales of Mahanagara, Rajeev Kiran Vaneil , India , Kannada , Thriller ,7.9
tt21111120,The Point Men, Soon-rye Yim ," South Korea, Jordan "," Korean, English, Arabic ", Action Crime Drama Thriller ,6.0
tt11908172,The Kill Room, Nicol Paone , United States , English , Comedy Thriller ,5.5
tt27727074,Ehrengard: The Art of Seduction, Bille August , Denmark , Danish , Period Drama Comedy Drama Romance ,5.8
tt15509164,Godse, Gopi Ganesh , India , Telugu , Action Thriller ,5.7
tt25366998,Alhamour H.A., Abdulelah Alqurashi , Saudi Arabia , Arabic , Biography Comedy Crime Drama ,7.1
tt17597510,Line of Fire, Roel Reiné , Netherlands , Dutch , Drama War ,6.8
tt20879602,Maybe I Do, Michael Jacobs , United States , English , Comedy Romance ,5.0
tt15944018,Once Upon a Crime, Yûichi Fukuda , Japan , Japanese , Fairy Tale Adventure Comedy Crime Fantasy Mystery ,5.3
tt16127696,There's Something Wrong with the Children, Roxanne Benjamin , United States ," English, Spanish ", Horror Mystery ,5.0
tt20115138,Heaven, Unni Govindraj , India ,unknown, Crime Mystery Thriller ,6.6
tt16300962,When Evil Lurks, Demián Rugna ," Argentina, United States ", Spanish , Supernatural Horror Horror ,6.9
tt11569658,Snow Falls, Colton Tran , United States , English , Horror ,3.0
tt13459376,Prakashan Parakkatte, Shahad Nilambur , India , Malayalam , Comedy Drama Family ,6.1
tt22687790,A Haunting in Venice, Kenneth Branagh , United States ," English, Italian, French, Latin ", Psychological Horror Psychological Thriller Whodunnit Crime Drama Horror Mystery Thriller ,6.5
tt13249596,Father of the Bride, Gary Alazraki , United States ," English, Spanish ", Romantic Comedy Comedy Drama Romance ,5.9
tt15334488,After Everything, Castille Landon , United States ," English, Portuguese ", Drama Romance ,4.7
tt11116642,Press Play, Greg Björkman ," South Korea, United States ", English , Drama Music Romance Sci-Fi ,6.1
tt21348598,A Real Job, Thomas Lilti , France , French , Comedy Drama ,6.6
tt10809742,Collision, Fabien Martorell , South Africa , English , Crime Drama Thriller ,4.2
tt27721079,Voy! Voy! Voy!, Omar Hilal ," Egypt, United Arab Emirates ", Arabic , Soccer Comedy Drama Sport ,7.7
tt14388612,Gunfight at Rio Bravo, Joe Cornet , United States , English , Action Drama Western ,4.1
tt15684550,Die Geschichte der Menschheit - leicht gekÃ¼rzt, Erik Haffner ," Germany, Switzerland ", German , Comedy History ,4.5
tt14672882,The Tomorrow Job, Bruce Wemple , United States , English , Action Sci-Fi ,4.6
tt14407884,Mujib: The Making of Nation, Shyam Benegal ," Bangladesh, India "," Bengali, Hindi ", Biography Drama History War ,4.6
tt11023732,Virata Parvam, Venu Udugula , India ," Telugu, Tamil, Malayalam ", Action Drama Romance ,6.7
